fecha,año,mes,dia,dia_semana,dia_del_año,temp_media,temp_maxima,temp_minima,precipitacion_mm,humedad_relativa,velocidad_viento,presion_hpa,nubosidad_oktas,tipo_dia
2018-09-03,2018,9,3,0,246,25.2,30.8,19.7,31.6,91.6,44.0,860.6,8.0,Lluvia_intensa
2018-09-04,2018,9,4,1,247,19.6,26.1,11.7,0.0,73.4,3.9,861.9,4.0,Despejado
2018-09-05,2018,9,5,2,248,28.1,33.1,20.7,35.1,92.3,8.4,861.0,8.0,Lluvia_intensa
2018-09-06,2018,9,6,3,249,21.2,25.2,16.0,19.7,94.6,12.3,866.0,7.0,Lluvia_moderada
2018-09-07,2018,9,7,4,250,23.5,29.9,16.5,32.6,97.1,8.0,864.0,7.0,Lluvia_intensa
2018-09-08,2018,9,8,5,251,22.4,26.2,16.4,0.0,71.6,8.6,864.6,4.0,Despejado
2018-09-09,2018,9,9,6,252,22.4,26.2,14.6,10.5,81.7,18.1,862.9,8.0,Lluvia_moderada
2018-09-10,2018,9,10,0,253,17.5,21.8,12.4,13.9,89.4,15.6,866.0,6.0,Lluvia_moderada
2018-09-11,2018,9,11,1,254,20.0,25.2,15.1,0.0,75.1,18.9,866.0,3.0,Despejado
2018-09-12,2018,9,12,2,255,21.7,27.4,17.4,8.9,81.7,8.4,859.6,7.0,Lluvia_moderada
2018-09-13,2018,9,13,3,256,21.9,28.1,16.8,5.5,80.7,11.6,864.8,5.0,Lluvia_moderada
2018-09-14,2018,9,14,4,257,17.6,22.1,10.8,19.9,93.2,20.8,866.2,5.0,Lluvia_moderada
2018-09-15,2018,9,15,5,258,21.5,27.9,16.2,105.0,91.2,11.3,865.9,6.0,Lluvia_intensa
2018-09-16,2018,9,16,6,259,22.1,27.8,15.3,48.1,95.0,33.0,863.8,6.0,Lluvia_intensa
2018-09-17,2018,9,17,0,260,25.7,30.2,21.3,3.7,75.4,19.2,862.2,7.0,Llovizna
2018-09-18,2018,9,18,1,261,22.8,27.6,18.6,8.9,85.7,10.1,861.4,6.0,Lluvia_moderada
2018-09-19,2018,9,19,2,262,21.1,26.9,15.2,0.0,79.9,15.2,863.9,3.0,Despejado
2018-09-20,2018,9,20,3,263,20.9,25.8,14.0,18.7,91.5,15.9,863.2,7.0,Lluvia_moderada
2018-09-21,2018,9,21,4,264,23.9,30.3,19.8,44.2,90.8,13.7,862.8,6.0,Lluvia_intensa
2018-09-22,2018,9,22,5,265,18.3,23.4,10.4,2.7,74.5,9.9,869.4,5.0,Llovizna
2018-09-23,2018,9,23,6,266,23.1,26.7,16.0,22.6,94.5,25.5,864.5,5.0,Lluvia_intensa
2018-09-24,2018,9,24,0,267,21.0,25.5,14.4,0.4,76.1,17.0,862.6,5.0,Llovizna
2018-09-25,2018,9,25,1,268,18.4,23.3,13.2,0.0,77.5,12.1,866.1,4.0,Despejado
2018-09-26,2018,9,26,2,269,21.3,26.1,16.4,12.8,78.5,44.5,865.1,5.0,Lluvia_moderada
2018-09-27,2018,9,27,3,270,21.6,26.5,14.9,3.0,78.6,8.1,866.3,7.0,Llovizna
2018-09-28,2018,9,28,4,271,19.8,23.5,15.2,0.0,70.8,2.7,866.5,5.0,Despejado
2018-09-29,2018,9,29,5,272,21.3,25.8,14.1,19.9,84.3,20.7,864.6,5.0,Lluvia_moderada
2018-09-30,2018,9,30,6,273,26.1,30.3,18.3,0.9,64.6,8.0,861.3,8.0,Llovizna
2018-10-01,2018,10,1,0,274,22.4,26.2,15.9,0.0,67.6,4.6,864.4,2.0,Despejado
2018-10-02,2018,10,2,1,275,22.1,27.8,15.4,0.0,74.3,1.4,866.6,1.0,Despejado
2018-10-03,2018,10,3,2,276,20.8,25.1,14.3,10.0,81.9,4.2,864.6,8.0,Lluvia_moderada
2018-10-04,2018,10,4,3,277,19.7,24.9,13.1,0.0,71.6,10.4,864.9,0.0,Despejado
2018-10-05,2018,10,5,4,278,19.4,24.9,14.0,4.1,74.0,18.7,862.8,8.0,Llovizna
2018-10-06,2018,10,6,5,279,19.8,26.5,15.4,0.0,79.0,3.6,863.2,1.0,Despejado
2018-10-07,2018,10,7,6,280,22.7,27.7,16.4,0.0,72.2,24.0,864.6,2.0,Despejado
2018-10-08,2018,10,8,0,281,24.6,29.8,19.8,5.2,77.1,30.8,864.8,6.0,Lluvia_moderada
2018-10-09,2018,10,9,1,282,20.3,24.0,16.0,0.0,73.3,15.4,863.3,1.0,Despejado
2018-10-10,2018,10,10,2,283,21.2,27.8,15.0,20.0,93.7,18.6,865.4,5.0,Lluvia_intensa
2018-10-11,2018,10,11,3,284,23.7,28.3,18.5,17.9,90.2,20.0,859.3,6.0,Lluvia_moderada
2018-10-12,2018,10,12,4,285,22.6,28.6,15.3,0.0,69.3,15.1,861.1,1.0,Despejado
2018-10-13,2018,10,13,5,286,19.8,25.2,13.0,5.6,77.9,13.1,867.2,5.0,Lluvia_moderada
2018-10-14,2018,10,14,6,287,22.2,28.4,17.8,0.0,71.9,24.3,861.5,2.0,Despejado
2018-10-15,2018,10,15,0,288,22.9,28.8,16.0,0.0,64.4,21.6,863.7,2.0,Despejado
2018-10-16,2018,10,16,1,289,22.9,27.1,17.5,0.0,73.4,10.4,862.9,2.0,Despejado
2018-10-17,2018,10,17,2,290,22.6,27.4,17.9,46.1,98.0,25.8,865.1,6.0,Lluvia_intensa
2018-10-18,2018,10,18,3,291,22.7,28.7,15.4,0.3,77.4,6.3,863.5,6.0,Llovizna
2018-10-19,2018,10,19,4,292,22.2,28.5,16.0,0.0,81.4,15.9,863.9,1.0,Despejado
2018-10-20,2018,10,20,5,293,19.1,25.0,11.9,0.0,75.2,1.4,863.7,3.0,Despejado
2018-10-21,2018,10,21,6,294,19.1,24.8,13.8,11.8,86.0,12.3,864.4,6.0,Lluvia_moderada
2018-10-22,2018,10,22,0,295,19.9,26.7,13.3,18.4,96.6,19.8,864.4,6.0,Lluvia_moderada
2018-10-23,2018,10,23,1,296,20.9,24.8,15.8,0.0,70.3,4.3,865.3,2.0,Despejado
2018-10-24,2018,10,24,2,297,20.1,24.0,14.5,0.0,69.0,0.6,862.9,3.0,Despejado
2018-10-25,2018,10,25,3,298,21.4,25.8,16.6,0.0,72.1,3.4,866.8,1.0,Despejado
2018-10-26,2018,10,26,4,299,17.5,23.2,10.9,12.8,87.2,13.6,865.4,7.0,Lluvia_moderada
2018-10-27,2018,10,27,5,300,20.6,25.0,14.2,0.2,78.7,15.5,862.9,6.0,Llovizna
2018-10-28,2018,10,28,6,301,20.7,26.2,15.7,0.0,76.3,9.7,863.3,0.0,Despejado
2018-10-29,2018,10,29,0,302,24.8,30.7,16.9,0.0,71.9,14.7,863.3,1.0,Despejado
2018-10-30,2018,10,30,1,303,19.4,25.4,15.4,0.0,75.6,19.7,862.8,1.0,Despejado
2018-10-31,2018,10,31,2,304,20.3,24.1,15.5,0.0,81.8,2.2,866.7,2.0,Despejado
2018-11-01,2018,11,1,3,305,20.9,26.5,14.2,1.1,58.2,6.0,864.4,7.0,Llovizna
2018-11-02,2018,11,2,4,306,18.6,24.3,11.6,12.1,68.4,34.8,866.4,6.0,Lluvia_moderada
2018-11-03,2018,11,3,5,307,20.4,26.2,13.3,1.9,63.8,12.3,863.6,8.0,Llovizna
2018-11-04,2018,11,4,6,308,17.2,22.2,10.6,0.0,52.3,9.8,867.4,1.0,Despejado
2018-11-05,2018,11,5,0,309,18.9,24.1,11.2,0.0,59.9,0.5,865.5,0.0,Despejado
2018-11-06,2018,11,6,1,310,16.1,20.2,11.5,0.0,56.5,8.5,869.1,1.0,Despejado
2018-11-07,2018,11,7,2,311,21.8,26.2,15.7,0.0,55.8,9.2,863.6,1.0,Despejado
2018-11-08,2018,11,8,3,312,18.8,23.4,11.1,0.0,51.1,14.1,863.6,2.0,Despejado
2018-11-09,2018,11,9,4,313,19.8,25.1,15.0,0.0,57.2,5.6,864.7,2.0,Despejado
2018-11-10,2018,11,10,5,314,18.3,23.3,11.9,0.0,60.6,15.7,866.5,2.0,Despejado
2018-11-11,2018,11,11,6,315,21.1,24.6,14.2,0.0,51.2,9.5,863.8,0.0,Despejado
2018-11-12,2018,11,12,0,316,19.5,23.6,11.9,0.0,51.1,0.7,865.3,0.0,Despejado
2018-11-13,2018,11,13,1,317,18.6,22.3,13.0,0.0,51.6,2.0,869.3,1.0,Despejado
2018-11-14,2018,11,14,2,318,21.0,26.4,14.2,0.0,59.1,4.3,867.6,1.0,Despejado
2018-11-15,2018,11,15,3,319,18.3,22.2,11.9,0.0,59.0,4.2,866.3,2.0,Despejado
2018-11-16,2018,11,16,4,320,22.0,26.9,14.4,0.0,50.7,9.4,863.3,1.0,Despejado
2018-11-17,2018,11,17,5,321,20.2,26.1,15.2,0.0,49.8,0.5,868.8,2.0,Despejado
2018-11-18,2018,11,18,6,322,17.8,24.1,12.0,5.1,62.8,19.7,866.6,6.0,Lluvia_moderada
2018-11-19,2018,11,19,0,323,20.8,27.5,16.0,0.0,53.9,5.0,864.3,2.0,Despejado
2018-11-20,2018,11,20,1,324,18.6,23.4,11.4,8.4,65.4,6.4,865.7,5.0,Lluvia_moderada
2018-11-21,2018,11,21,2,325,16.2,21.3,9.3,0.0,60.8,3.5,865.9,1.0,Despejado
2018-11-22,2018,11,22,3,326,19.7,26.0,12.6,0.0,58.5,5.3,863.4,0.0,Despejado
2018-11-23,2018,11,23,4,327,18.6,23.9,14.0,0.0,57.0,7.0,866.7,2.0,Despejado
2018-11-24,2018,11,24,5,328,21.8,28.4,14.8,0.0,60.1,1.5,865.1,1.0,Despejado
2018-11-25,2018,11,25,6,329,20.5,24.5,14.6,0.0,56.6,8.5,865.0,2.0,Despejado
2018-11-26,2018,11,26,0,330,22.1,26.4,16.4,0.0,50.8,3.0,862.9,1.0,Despejado
2018-11-27,2018,11,27,1,331,20.1,25.9,12.9,0.0,59.2,0.6,863.5,2.0,Despejado
2018-11-28,2018,11,28,2,332,23.3,27.9,18.2,0.0,49.0,22.4,864.6,2.0,Despejado
2018-11-29,2018,11,29,3,333,21.4,27.6,14.4,0.0,50.9,7.2,865.5,2.0,Despejado
2018-11-30,2018,11,30,4,334,17.5,21.1,12.5,0.0,58.5,3.7,865.4,1.0,Despejado
2018-12-01,2018,12,1,5,335,19.9,26.3,12.5,2.7,51.7,25.6,866.0,8.0,Llovizna
2018-12-02,2018,12,2,6,336,18.6,23.2,11.6,0.0,53.9,0.8,865.8,3.0,Despejado
2018-12-03,2018,12,3,0,337,20.0,23.6,14.6,0.0,57.0,2.2,864.8,0.0,Despejado
2018-12-04,2018,12,4,1,338,18.1,21.7,11.0,0.0,49.8,8.5,866.9,1.0,Despejado
2018-12-05,2018,12,5,2,339,22.0,29.0,15.0,4.5,60.4,12.4,864.3,7.0,Llovizna
2018-12-06,2018,12,6,3,340,21.4,28.1,13.7,0.0,51.4,2.1,866.5,2.0,Despejado
2018-12-07,2018,12,7,4,341,20.0,23.7,14.2,0.0,47.3,43.5,865.9,2.0,Despejado
2018-12-08,2018,12,8,5,342,21.1,26.4,14.3,0.0,50.7,22.7,866.6,1.0,Despejado
2018-12-09,2018,12,9,6,343,21.3,27.3,15.5,0.0,60.2,1.4,866.1,1.0,Despejado
2018-12-10,2018,12,10,0,344,22.7,28.3,15.9,0.0,52.5,0.5,864.1,2.0,Despejado
2018-12-11,2018,12,11,1,345,20.1,25.6,15.0,0.0,57.5,6.1,861.1,0.0,Despejado
2018-12-12,2018,12,12,2,346,18.6,22.2,12.9,0.0,63.7,3.5,868.0,0.0,Despejado
2018-12-13,2018,12,13,3,347,19.6,26.2,14.8,0.0,52.9,17.2,863.5,3.0,Despejado
2018-12-14,2018,12,14,4,348,20.5,27.1,14.0,0.0,58.9,47.1,863.8,0.0,Despejado
2018-12-15,2018,12,15,5,349,19.1,25.5,11.7,0.0,58.1,0.5,864.6,3.0,Despejado
2018-12-16,2018,12,16,6,350,18.8,23.1,12.9,0.0,55.7,0.6,864.4,1.0,Despejado
2018-12-17,2018,12,17,0,351,18.2,24.5,12.9,0.0,55.8,1.3,865.8,1.0,Despejado
2018-12-18,2018,12,18,1,352,20.2,26.1,15.9,0.0,53.6,2.4,864.3,1.0,Despejado
2018-12-19,2018,12,19,2,353,20.4,25.9,13.2,0.0,53.2,3.4,864.7,1.0,Despejado
2018-12-20,2018,12,20,3,354,17.4,21.9,11.4,0.0,58.3,1.2,870.3,2.0,Despejado
2018-12-21,2018,12,21,4,355,19.0,25.0,12.7,0.0,53.1,13.8,865.3,1.0,Despejado
2018-12-22,2018,12,22,5,356,17.9,24.3,9.9,0.0,59.1,3.0,866.6,2.0,Despejado
2018-12-23,2018,12,23,6,357,18.6,25.0,13.2,0.0,60.1,5.4,865.6,1.0,Despejado
2018-12-24,2018,12,24,0,358,22.8,26.7,18.0,0.0,46.9,4.8,862.2,2.0,Despejado
2018-12-25,2018,12,25,1,359,23.2,29.0,18.6,0.0,60.0,8.3,863.8,1.0,Despejado
2018-12-26,2018,12,26,2,360,16.0,22.4,10.9,0.0,56.1,2.0,865.7,1.0,Despejado
2018-12-27,2018,12,27,3,361,16.9,23.4,9.7,0.0,58.8,12.8,865.4,2.0,Despejado
2018-12-28,2018,12,28,4,362,18.7,23.1,13.6,0.0,52.2,2.0,866.6,3.0,Despejado
2018-12-29,2018,12,29,5,363,20.3,25.5,12.6,0.0,60.4,1.3,861.7,0.0,Despejado
2018-12-30,2018,12,30,6,364,18.0,22.0,12.1,0.9,59.0,9.8,865.7,7.0,Llovizna
2018-12-31,2018,12,31,0,365,23.3,26.9,18.5,0.0,47.8,11.7,865.1,1.0,Despejado
2019-01-01,2019,1,1,1,1,18.8,22.5,14.7,0.0,66.2,22.8,865.9,2.0,Despejado
2019-01-02,2019,1,2,2,2,15.2,21.2,10.8,0.0,66.0,3.5,865.0,0.0,Despejado
2019-01-03,2019,1,3,3,3,18.9,25.0,14.4,0.0,53.2,8.2,864.7,1.0,Despejado
2019-01-04,2019,1,4,4,4,18.0,24.4,11.9,0.0,60.1,11.5,865.0,0.0,Despejado
2019-01-05,2019,1,5,5,5,19.2,26.0,14.1,0.0,53.4,5.1,863.5,2.0,Despejado
2019-01-06,2019,1,6,6,6,22.9,27.4,15.0,0.0,57.6,19.9,864.0,1.0,Despejado
2019-01-07,2019,1,7,0,7,20.7,27.1,13.0,2.5,52.9,8.1,862.7,6.0,Llovizna
2019-01-08,2019,1,8,1,8,18.6,25.5,12.8,0.0,52.1,2.8,866.1,0.0,Despejado
2019-01-09,2019,1,9,2,9,17.2,22.7,9.6,0.0,56.9,12.9,863.9,2.0,Despejado
2019-01-10,2019,1,10,3,10,20.8,27.4,13.2,0.0,57.9,2.7,863.1,1.0,Despejado
2019-01-11,2019,1,11,4,11,23.2,27.9,17.5,0.0,58.0,5.1,861.7,1.0,Despejado
2019-01-12,2019,1,12,5,12,20.1,24.0,13.9,0.0,62.5,8.3,862.8,0.0,Despejado
2019-01-13,2019,1,13,6,13,23.8,29.3,17.2,0.0,58.1,13.4,861.8,2.0,Despejado
2019-01-14,2019,1,14,0,14,19.1,24.2,14.6,0.0,59.8,4.6,865.2,2.0,Despejado
2019-01-15,2019,1,15,1,15,19.8,23.7,15.1,0.0,61.9,4.2,866.0,2.0,Despejado
2019-01-16,2019,1,16,2,16,15.9,19.6,9.1,0.0,60.9,18.6,864.1,0.0,Despejado
2019-01-17,2019,1,17,3,17,17.8,24.2,10.5,0.0,59.5,6.1,864.0,1.0,Despejado
2019-01-18,2019,1,18,4,18,15.0,19.3,9.5,0.0,57.9,16.1,865.2,3.0,Despejado
2019-01-19,2019,1,19,5,19,13.6,17.5,5.9,0.0,58.5,7.8,869.9,3.0,Despejado
2019-01-20,2019,1,20,6,20,20.3,25.3,15.8,1.3,64.4,12.3,867.4,5.0,Llovizna
2019-01-21,2019,1,21,0,21,20.6,25.5,13.3,0.0,56.0,3.7,865.4,2.0,Despejado
2019-01-22,2019,1,22,1,22,20.5,26.3,16.2,0.0,60.1,4.7,863.1,2.0,Despejado
2019-01-23,2019,1,23,2,23,15.8,19.9,8.3,0.0,57.1,16.2,866.5,1.0,Despejado
2019-01-24,2019,1,24,3,24,16.4,23.1,9.9,0.0,59.5,15.4,867.3,3.0,Despejado
2019-01-25,2019,1,25,4,25,19.0,25.1,11.7,0.0,62.3,10.1,864.6,1.0,Despejado
2019-01-26,2019,1,26,5,26,20.1,26.6,14.2,0.0,54.6,18.2,866.0,1.0,Despejado
2019-01-27,2019,1,27,6,27,19.1,22.6,11.2,0.0,59.0,5.3,862.8,1.0,Despejado
2019-01-28,2019,1,28,0,28,19.4,26.4,15.3,0.0,57.8,7.4,867.3,1.0,Despejado
2019-01-29,2019,1,29,1,29,18.6,24.3,13.7,0.0,61.8,5.8,867.3,1.0,Despejado
2019-01-30,2019,1,30,2,30,20.5,24.3,14.9,0.0,47.9,3.9,866.9,3.0,Despejado
2019-01-31,2019,1,31,3,31,18.6,25.5,14.1,0.0,52.1,4.2,866.2,3.0,Despejado
2019-02-01,2019,2,1,4,32,21.9,25.5,15.6,0.0,52.9,6.5,864.1,1.0,Despejado
2019-02-02,2019,2,2,5,33,19.8,25.8,14.7,3.1,58.7,15.5,864.3,6.0,Llovizna
2019-02-03,2019,2,3,6,34,20.4,24.7,13.1,0.0,58.5,3.7,865.4,1.0,Despejado
2019-02-04,2019,2,4,0,35,21.9,26.1,14.9,0.0,53.9,7.9,862.7,0.0,Despejado
2019-02-05,2019,2,5,1,36,20.9,27.2,13.9,0.0,52.4,6.4,862.6,2.0,Despejado
2019-02-06,2019,2,6,2,37,21.1,24.8,17.0,0.0,53.1,6.8,863.4,2.0,Despejado
2019-02-07,2019,2,7,3,38,24.2,28.5,17.5,0.0,49.3,11.0,861.3,1.0,Despejado
2019-02-08,2019,2,8,4,39,19.3,24.1,12.6,0.0,60.1,6.5,866.1,2.0,Despejado
2019-02-09,2019,2,9,5,40,20.1,24.6,14.2,0.0,54.8,6.3,866.2,3.0,Despejado
2019-02-10,2019,2,10,6,41,24.7,28.9,17.0,0.0,46.3,6.9,859.8,3.0,Despejado
2019-02-11,2019,2,11,0,42,22.8,27.2,15.3,0.0,55.9,14.1,862.1,2.0,Despejado
2019-02-12,2019,2,12,1,43,19.5,25.1,12.8,0.0,59.7,7.2,865.9,2.0,Despejado
2019-02-13,2019,2,13,2,44,17.3,23.4,12.4,0.0,64.9,14.4,864.7,2.0,Despejado
2019-02-14,2019,2,14,3,45,22.5,27.2,16.6,0.0,55.1,17.3,862.2,2.0,Despejado
2019-02-15,2019,2,15,4,46,20.4,24.5,15.2,0.0,57.6,2.4,863.1,2.0,Despejado
2019-02-16,2019,2,16,5,47,24.9,28.7,18.5,0.0,53.0,10.1,863.9,0.0,Despejado
2019-02-17,2019,2,17,6,48,22.2,28.9,15.0,0.0,53.2,5.4,864.2,2.0,Despejado
2019-02-18,2019,2,18,0,49,17.0,21.3,10.4,0.0,59.3,4.8,866.7,1.0,Despejado
2019-02-19,2019,2,19,1,50,23.4,29.5,16.3,2.6,62.3,17.1,862.1,6.0,Llovizna
2019-02-20,2019,2,20,2,51,21.5,28.4,15.2,0.0,49.5,3.7,863.1,3.0,Despejado
2019-02-21,2019,2,21,3,52,19.1,23.7,14.7,0.0,56.5,7.6,863.3,0.0,Despejado
2019-02-22,2019,2,22,4,53,19.6,25.1,12.4,0.0,55.9,10.7,865.6,3.0,Despejado
2019-02-23,2019,2,23,5,54,18.3,22.2,12.0,0.0,52.6,13.0,864.6,2.0,Despejado
2019-02-24,2019,2,24,6,55,20.0,25.7,15.3,0.0,59.8,20.0,866.2,2.0,Despejado
2019-02-25,2019,2,25,0,56,25.3,29.1,21.1,0.0,47.9,4.1,866.1,2.0,Despejado
2019-02-26,2019,2,26,1,57,19.5,23.1,13.5,0.0,60.8,6.0,868.6,2.0,Despejado
2019-02-27,2019,2,27,2,58,18.6,23.4,12.0,0.0,60.0,12.3,866.2,2.0,Despejado
2019-02-28,2019,2,28,3,59,23.6,27.2,18.3,0.0,55.6,9.6,861.8,3.0,Despejado
2019-03-01,2019,3,1,4,60,21.3,28.1,16.3,0.0,64.7,4.0,863.9,1.0,Despejado
2019-03-02,2019,3,2,5,61,26.8,31.5,20.8,0.0,57.7,3.8,861.7,0.0,Despejado
2019-03-03,2019,3,3,6,62,24.4,31.0,18.7,0.0,53.7,4.8,861.0,0.0,Despejado
2019-03-04,2019,3,4,0,63,19.9,26.2,12.1,0.0,57.9,8.4,867.9,0.0,Despejado
2019-03-05,2019,3,5,1,64,24.3,29.0,19.8,0.0,58.2,5.2,865.0,1.0,Despejado
2019-03-06,2019,3,6,2,65,27.3,32.7,20.9,0.0,57.6,1.9,860.2,0.0,Despejado
2019-03-07,2019,3,7,3,66,23.9,30.6,18.3,0.0,62.1,13.0,861.8,2.0,Despejado
2019-03-08,2019,3,8,4,67,23.6,27.4,15.8,0.0,57.9,4.5,863.0,2.0,Despejado
2019-03-09,2019,3,9,5,68,24.5,30.7,19.4,0.0,63.5,0.7,866.1,2.0,Despejado
2019-03-10,2019,3,10,6,69,22.6,28.5,16.7,0.0,60.6,7.0,859.9,3.0,Despejado
2019-03-11,2019,3,11,0,70,22.1,28.8,16.6,0.0,57.6,8.3,863.1,2.0,Despejado
2019-03-12,2019,3,12,1,71,23.2,28.8,17.8,0.0,56.0,13.7,863.2,2.0,Despejado
2019-03-13,2019,3,13,2,72,24.0,30.9,17.8,0.0,63.4,8.0,863.7,1.0,Despejado
2019-03-14,2019,3,14,3,73,26.3,30.0,19.9,0.0,58.6,6.8,859.9,1.0,Despejado
2019-03-15,2019,3,15,4,74,23.8,27.9,19.0,0.0,64.4,8.8,862.9,0.0,Despejado
2019-03-16,2019,3,16,5,75,21.8,26.6,14.4,0.0,58.9,5.7,863.2,1.0,Despejado
2019-03-17,2019,3,17,6,76,23.5,29.0,15.7,0.0,53.6,0.6,865.7,3.0,Despejado
2019-03-18,2019,3,18,0,77,27.5,32.0,23.2,0.9,64.6,8.0,862.1,8.0,Llovizna
2019-03-19,2019,3,19,1,78,23.3,29.2,15.5,0.0,58.1,5.8,862.2,3.0,Despejado
2019-03-20,2019,3,20,2,79,20.8,26.6,14.2,0.0,64.1,0.6,861.4,0.0,Despejado
2019-03-21,2019,3,21,3,80,22.8,29.6,16.4,0.0,48.3,0.5,862.0,0.0,Despejado
2019-03-22,2019,3,22,4,81,22.4,26.5,15.2,0.0,55.3,2.2,861.4,0.0,Despejado
2019-03-23,2019,3,23,5,82,24.6,30.8,16.6,0.0,65.2,20.5,862.4,1.0,Despejado
2019-03-24,2019,3,24,6,83,22.7,27.6,14.8,0.0,59.0,2.0,863.7,1.0,Despejado
2019-03-25,2019,3,25,0,84,24.5,30.8,17.0,0.0,55.4,10.5,865.3,2.0,Despejado
2019-03-26,2019,3,26,1,85,19.8,23.8,13.1,3.5,68.8,9.2,861.7,8.0,Llovizna
2019-03-27,2019,3,27,2,86,21.4,26.4,16.0,0.0,58.6,23.9,866.3,1.0,Despejado
2019-03-28,2019,3,28,3,87,21.0,26.5,16.2,0.0,55.3,5.1,864.8,2.0,Despejado
2019-03-29,2019,3,29,4,88,26.0,32.1,19.6,0.0,54.0,2.4,862.9,2.0,Despejado
2019-03-30,2019,3,30,5,89,27.2,32.5,22.0,0.0,54.1,4.3,860.4,2.0,Despejado
2019-03-31,2019,3,31,6,90,23.5,27.6,17.6,0.0,57.3,10.6,863.3,3.0,Despejado
2019-04-01,2019,4,1,0,91,24.4,31.0,19.6,0.0,61.0,4.2,865.9,2.0,Despejado
2019-04-02,2019,4,2,1,92,27.1,32.6,22.4,0.0,56.5,13.3,863.7,3.0,Despejado
2019-04-03,2019,4,3,2,93,24.3,29.9,18.6,0.0,55.2,2.9,861.7,2.0,Despejado
2019-04-04,2019,4,4,3,94,23.7,28.6,16.5,0.0,58.9,1.5,860.9,1.0,Despejado
2019-04-05,2019,4,5,4,95,25.4,32.2,17.4,4.2,59.9,12.6,863.8,7.0,Llovizna
2019-04-06,2019,4,6,5,96,23.1,27.4,18.5,0.0,62.6,0.5,863.9,1.0,Despejado
2019-04-07,2019,4,7,6,97,24.7,30.9,19.4,0.0,65.6,2.2,862.6,2.0,Despejado
2019-04-08,2019,4,8,0,98,22.3,28.5,15.5,0.0,57.4,8.3,863.5,2.0,Despejado
2019-04-09,2019,4,9,1,99,26.0,31.5,21.2,0.0,52.6,8.9,861.5,2.0,Despejado
2019-04-10,2019,4,10,2,100,21.0,25.4,16.2,0.0,60.2,8.3,863.2,1.0,Despejado
2019-04-11,2019,4,11,3,101,26.8,33.3,22.1,0.0,55.0,11.1,862.7,3.0,Despejado
2019-04-12,2019,4,12,4,102,24.9,29.5,17.7,0.0,59.1,0.5,861.0,1.0,Despejado
2019-04-13,2019,4,13,5,103,25.1,29.1,18.3,0.0,60.3,15.6,861.8,2.0,Despejado
2019-04-14,2019,4,14,6,104,25.5,30.1,18.3,0.0,58.3,5.6,862.4,0.0,Despejado
2019-04-15,2019,4,15,0,105,29.8,36.6,24.5,0.0,58.6,11.1,858.2,2.0,Despejado
2019-04-16,2019,4,16,1,106,27.3,33.3,21.4,0.0,59.1,2.3,861.2,0.0,Despejado
2019-04-17,2019,4,17,2,107,25.3,29.5,18.4,0.0,52.5,14.5,861.7,2.0,Despejado
2019-04-18,2019,4,18,3,108,30.4,36.8,23.7,0.0,54.5,14.1,860.6,0.0,Despejado
2019-04-19,2019,4,19,4,109,26.9,31.8,19.4,0.0,59.4,10.3,861.0,0.0,Despejado
2019-04-20,2019,4,20,5,110,27.4,32.3,22.8,0.0,61.3,2.3,861.0,2.0,Despejado
2019-04-21,2019,4,21,6,111,25.8,32.4,19.8,3.1,53.4,8.5,860.1,6.0,Llovizna
2019-04-22,2019,4,22,0,112,22.8,27.8,17.1,0.0,58.8,2.3,863.9,2.0,Despejado
2019-04-23,2019,4,23,1,113,24.0,29.1,19.0,0.0,59.9,8.4,862.2,1.0,Despejado
2019-04-24,2019,4,24,2,114,25.4,30.1,21.2,0.0,63.5,7.3,862.2,3.0,Despejado
2019-04-25,2019,4,25,3,115,25.2,31.7,18.2,0.0,51.4,0.5,861.7,3.0,Despejado
2019-04-26,2019,4,26,4,116,25.5,30.3,19.0,0.0,55.7,4.5,862.3,1.0,Despejado
2019-04-27,2019,4,27,5,117,23.0,28.1,16.3,0.0,58.2,13.0,862.8,1.0,Despejado
2019-04-28,2019,4,28,6,118,27.6,32.8,19.7,0.0,55.5,0.5,860.8,3.0,Despejado
2019-04-29,2019,4,29,0,119,28.3,32.1,21.5,0.0,55.9,38.8,858.4,3.0,Despejado
2019-04-30,2019,4,30,1,120,22.2,25.9,17.5,0.0,57.1,3.3,862.3,1.0,Despejado
2019-05-01,2019,5,1,2,121,23.0,29.7,17.0,0.0,56.0,3.8,861.0,3.0,Despejado
2019-05-02,2019,5,2,3,122,23.2,27.3,16.1,0.0,57.2,0.5,861.8,1.0,Despejado
2019-05-03,2019,5,3,4,123,22.5,26.9,15.1,8.1,67.4,8.8,863.0,8.0,Lluvia_moderada
2019-05-04,2019,5,4,5,124,25.2,30.0,19.6,5.7,60.7,29.3,861.4,6.0,Lluvia_moderada
2019-05-05,2019,5,5,6,125,22.8,28.1,15.6,0.0,60.7,1.5,862.2,1.0,Despejado
2019-05-06,2019,5,6,0,126,26.3,31.2,18.5,6.3,66.5,8.3,861.2,6.0,Lluvia_moderada
2019-05-07,2019,5,7,1,127,24.4,28.6,19.8,11.5,66.6,22.1,863.0,7.0,Lluvia_moderada
2019-05-08,2019,5,8,2,128,25.3,30.0,20.7,0.0,60.4,0.6,860.4,2.0,Despejado
2019-05-09,2019,5,9,3,129,22.4,26.7,17.2,0.0,57.2,1.1,865.5,1.0,Despejado
